Title	RTIA	RTPP	MZ_IA	MZ_PP	IA_113	IA_114	IA_115	IA_116	IA_117	IA_118	IA_119	IA_121	PP_113	PP_114	PP_115	PP_116	PP_117	PP_118	PP_119	PP_121	decoy	PP_114:113	PP_115:113	PP_116:113	PP_117:113	PP_118:113	PP_119:113	PP_121:113	IA_114:113	IA_115:113	IA_116:113	IA_117:113	IA_118:113	IA_119:113	IA_121:113
e_7924158858404015735	2421.12	2421.12	858.5079956	858.509	43965.8	43741.1	19986.5	22560.2	47686.7	44392.4	23631.2	23633.9	43985.64	42715.56	20053.74	148.17	47642.97	44465.54	23615.15	151.5	0	0.9711251	0.4559156	0.5040811	1.083148	1.01091	0.5368832	0.5396593	0.994889209	0.454591978	0.513130661	1.084631691	1.009702996	0.537490504	0.537551915
e_7924158858404015735	2421.12	2421.12	858.5079956	858.509	43965.8	43741.1	19986.5	22560.2	47686.7	44392.4	23631.2	23633.9	43985.64	42715.56	20053.74	148.17	47642.97	44465.54	23615.15	151.5	0	0.9711251	0.4559156	0.5040811	1.083148	1.01091	0.5368832	0.5396593	0.994889209	0.454591978	0.513130661	1.084631691	1.009702996	0.537490504	0.537551915
e_2393354838939551445	2421.56	2421.56	581.6779175	581.6791	12197.3	11409.7	5293.12	6372.61	11924.8	10894.9	8105.63	6177.86	12199.91	11409.59	5290.49	76.26	11907.46	11003.08	6621.2	80.04	0	0.9352192	0.4336499	0.5224087	0.9760285	0.9018984	0.5427253	0.4945512	0.935428332	0.433958335	0.522460709	0.97765899	0.893222271	0.664542973	0.50649406
e_6213745579894246968	2422.01	2422.01	701.7220459	701.723	7276.47	7107.52	3174.28	3531.85	7429.44	7056.52	3942.12	3432.44	7278.03	7107.43	3172.71	59.12	7420.09	7067.97	3939.88	61.82	0	0.9765596	0.4359298	0.4853374	1.019519	0.9711379	0.5413388	0.4594815	0.976781324	0.436239001	0.485379587	1.021022556	0.969772431	0.541762695	0.471717742
e_3248829852126192931	2422.49	2422.49	549.6316528	549.6329	18700.2	18664.3	9778.26	10793.8	16945.9	17159.2	9867.24	11003.9	18715.23	17578.68	7814.84	92.85	17019.8	16878	9617.18	96.56	0	0.9392713	0.4175658	0.4780449	0.9094091	0.9018323	0.5138692	0.5169789	0.998080234	0.522896012	0.577202383	0.906188169	0.917594464	0.52765425	0.588437557
e_3248829852126192931	2422.49	2422.49	549.6316528	549.6329	18700.2	18664.3	9778.26	10793.8	16945.9	17159.2	9867.24	11003.9	18715.23	17578.68	7814.84	92.85	17019.8	16878	9617.18	96.56	1	0.9392713	0.4175658	0.4780449	0.9094091	0.9018323	0.5138692	0.5169789	0.998080234	0.522896012	0.577202383	0.906188169	0.917594464	0.52765425	0.588437557
e_6295977390831887057	2424.47	2424.47	462.6234131	462.6246	40086.7	35597.4	18517.6	20448.4	39871.5	39179.7	20903.2	20635.1	40095.34	35596.64	18526.05	141.54	39875.61	38632.9	20921.05	142.48	0	0.8877999	0.46205	0.4959385	0.9945198	0.9635259	0.5217826	0.3490605	0.888010238	0.461938748	0.510104349	0.994631636	0.977374042	0.521449758	0.514761754
e_6295977390831887057	2424.47	2424.47	462.6234131	462.6246	40086.7	35597.4	18517.6	20448.4	39871.5	39179.7	20903.2	20635.1	40095.34	35596.64	18526.05	141.54	39875.61	38632.9	20921.05	142.48	0	0.8877999	0.46205	0.4959385	0.9945198	0.9635259	0.5217826	0.3490605	0.888010238	0.461938748	0.510104349	0.994631636	0.977374042	0.521449758	0.514761754
e_11356916650218297191	2424.82	2424.82	512.0054932	512.0067	6882.82	6104.64	5143.08	5519.71	5130.32	7787.12	5902.01	2591.58	6883.75	6158.68	2466.48	52.45	5333.38	6268.3	3029.66	54.3	0	0.8946694	0.3583047	0.366617	0.7747782	0.9105937	0.4401177	0.07977338	0.886938784	0.747234418	0.801954722	0.745380527	1.131385101	0.857498816	0.376528807
e_6577947338537963160	2425.22	2425.22	429.7576904	429.7589	337.2	472.417	633.704	294.872	774.943	494.611	677.428	563.573	337.22	477.3	392.05	20.08	773.7	495.71	677.51	25.36	0	1.415396	1.162594	0.9122235	2.294348	1.46999	2.009104	1.402171	1.400999407	1.879311981	0.874472123	2.298170225	1.466817912	2.008979834	1.671331554
e_2832194474139930119	2425.64	2425.64	465.6310425	465.6322	9576.71	9634.67	4944.93	5413.47	9668.53	9660.6	5158.4	5117.75	9578.71	9640.88	4630.31	71.15	9667.93	9439.44	5160.41	70.78	0	1.00649	0.483396	0.5669062	1.009314	0.9854605	0.5387375	0.5132132	1.006052183	0.516349561	0.565274505	1.009587844	1.008759793	0.538640097	0.534395424
e_13110529380970319987	2426.17	2426.17	677.0177002	677.0188	10295	10101.5	5136.88	5894.06	9704.69	9767.42	5368.98	6143.31	10297.22	10105.81	4916.62	73.19	9714.08	9781.97	5371.11	72.19	1	0	0	0	0	0	0	0	0.981204468	0.498968431	0.572516756	0.942660515	0.948753764	0.521513356	0.596727538
e_13451428177582240980	2428.45	2428.45	509.9515991	509.9528	19219.3	18691.5	11972.9	13802	17251	18171.8	9104.06	9330.75	18458.53	18801.66	9311.54	100.5	17416.9	18196.51	9098.56	94.15	0	1.018589	0.5044573	0.5084338	0.9435692	0.985805	0.492919	0.4896121	0.972538022	0.622962335	0.718132294	0.897587321	0.945497495	0.473693631	0.485488545
e_13451428177582240980	2428.45	2428.45	509.9515991	509.9528	19219.3	18691.5	11972.9	13802	17251	18171.8	9104.06	9330.75	18458.53	18801.66	9311.54	100.5	17416.9	18196.51	9098.56	94.15	0	1.018589	0.5044573	0.5084338	0.9435692	0.985805	0.492919	0.4896121	0.972538022	0.622962335	0.718132294	0.897587321	0.945497495	0.473693631	0.485488545
e_14935276025872844221	2429.29	2429.29	638.0064087	638.0075	20383.9	17894.4	9748.81	9951.61	20592.2	19007	12078.8	15932	20388.19	17906.07	9155.54	99.62	20563	19140.94	10386.07	100.38	0	0.878257	0.449061	0.4896869	1.008574	0.9388249	0.509416	0.3135305	0.877869299	0.478260294	0.488209322	1.010218849	0.932451592	0.592565701	0.781597241
e_1774159664866917105	2429.73	2429.73	546.6483765	546.6495	6216.32	4853.9	3118.75	2270.44	4962.25	5303.91	2636.01	3240.81	6217.66	4853.83	3117.41	57.19	4956	5311.58	2637.33	50.68	0	0.7806522	0.5013799	0.3652097	0.7970844	0.8542731	0.4241676	0.344271	0.780831746	0.50170358	0.365238598	0.798261673	0.853223451	0.424046703	0.521338992
e_1774159664866917105	2429.73	2429.73	546.6483765	546.6495	6216.32	4853.9	3118.75	2270.44	4962.25	5303.91	2636.01	3240.81	6217.66	4853.83	3117.41	57.19	4956	5311.58	2637.33	50.68	0	0.7806522	0.5013799	0.3652097	0.7970844	0.8542731	0.4241676	0.344271	0.780831746	0.50170358	0.365238598	0.798261673	0.853223451	0.424046703	0.521338992
e_7892872283513458973	2431.61	2431.61	587.3273315	587.3284	59606.5	54360.8	27130.9	28844	60908	59208.7	43198	27599.8	59619.34	54360.08	27118.07	171.62	60874.02	58906.95	28071.81	165.53	0	0.911786	0.4548536	0.4838417	1.021045	0.988051	0.4708507	0.4647549	0.911994497	0.455166802	0.483906956	1.021834867	0.993326231	0.72471962	0.463033394
e_8401336789525733339	2431.92	2431.92	484.3057556	484.307	5295.76	4597.8	2342.5	2967.87	4515.98	4550.84	2544.84	2738.03	5296.8	4607.45	1860.94	45.67	4537.16	4557.52	2543.66	49.68	1	0	0	0	0	0	0	0	0.868203997	0.442335	0.560423811	0.852753901	0.859336526	0.480542925	0.517023052
e_15191723984689002035	2432.32	2432.32	440.7468872	440.7481	8333.59	7215.68	4194.43	4464.57	8619.71	8492.46	7934.93	3819.69	8335.33	7221.12	3918.88	64.91	8678.06	7636.47	4045.03	62.7	0	0.8663268	0.4701529	0.4806228	1.041118	0.9161569	0.4852873	0.4353793	0.865854932	0.503316098	0.535731899	1.034333343	1.019063813	0.952162273	0.458348683
e_4896158457061867774	2432.74	2432.74	497.291748	497.2929	6156.48	6058.46	3083.63	3507.37	5291.42	5351.62	2950.32	3246.73	5949.84	6086.98	2429.8	52.09	5322.04	5359.34	2949.53	53.51	0	1.023049	0.4083807	0.4425497	0.8944846	0.9007536	0.4957327	0.482418	0.984078564	0.5008755	0.569703792	0.859487889	0.869266204	0.479221893	0.527367912
e_4896158457061867774	2432.74	2432.74	497.291748	497.2929	6156.48	6058.46	3083.63	3507.37	5291.42	5351.62	2950.32	3246.73	5949.84	6086.98	2429.8	52.09	5322.04	5359.34	2949.53	53.51	0	1.023049	0.4083807	0.4425497	0.8944846	0.9007536	0.4957327	0.482418	0.984078564	0.5008755	0.569703792	0.859487889	0.869266204	0.479221893	0.527367912
e_11544729829029006025	2433.19	2433.19	880.4876099	880.4886	15400.5	14640	7282.69	6984.9	14966.4	14542.7	8125	7423.35	15403.82	14639.72	7282.76	88.8	14951.75	14584.79	7807.51	87.09	0	0.9503954	0.4727892	0.4462536	0.970652	0.9468294	0.5068554	0.4852374	0.950618486	0.472886595	0.453550209	0.971812603	0.94430051	0.527580273	0.482020064
e_11544729829029006025	2433.19	2433.19	880.4876099	880.4886	15400.5	14640	7282.69	6984.9	14966.4	14542.7	8125	7423.35	15403.82	14639.72	7282.76	88.8	14951.75	14584.79	7807.51	87.09	1	0.9503954	0.4727892	0.4462536	0.970652	0.9468294	0.5068554	0.4852374	0.950618486	0.472886595	0.453550209	0.971812603	0.94430051	0.527580273	0.482020064
e_17902377508610319880	2435.44	2435.44	725.9550171	725.9561	19335.6	17910.3	8839.19	9608.45	18410.2	20122.8	10227	10577.7	19019.63	17447.6	8544.92	96.43	18428.7	19784.25	10228.01	99.76	0	0.9173469	0.4492684	0.4765239	0.9689304	1.040202	0.5377607	0.5463618	0.926286229	0.457145886	0.496930532	0.952140094	1.040712468	0.528920747	0.547058276
e_17902377508610319880	2435.44	2435.44	725.9550171	725.9561	19335.6	17910.3	8839.19	9608.45	18410.2	20122.8	10227	10577.7	19019.63	17447.6	8544.92	96.43	18428.7	19784.25	10228.01	99.76	0	0.9173469	0.4492684	0.4765239	0.9689304	1.040202	0.5377607	0.5463618	0.926286229	0.457145886	0.496930532	0.952140094	1.040712468	0.528920747	0.547058276
e_14990367674864676644	2435.99	2435.99	764.4233398	764.4243	13035.3	12715	6788.18	7041.05	12854	13143.9	6790.16	6936.47	12846.89	12451.06	6388.06	83.06	12788.06	13166.12	6785.49	81.26	0	0.9691886	0.4972457	0.4901256	0.9954207	1.024849	0.5281816	0.5395142	0.97542826	0.520753646	0.540152509	0.986091613	1.008331224	0.520905541	0.532129679
e_5835162705976948650	2436.68	2436.68	658.8388062	658.8399	1549.33	1601.38	713.601	858.547	1463.29	1770.56	707.723	931.998	1549.67	1601.29	716.91	28.06	1466.47	1772.84	707.84	26.39	0	1.03331	0.462621	0.4764047	0.9463111	1.144011	0.4567682	0.4369382	1.033595167	0.460586834	0.554140822	0.944466318	1.142790755	0.456792936	0.601549057
e_5835162705976948650	2436.68	2436.68	658.8388062	658.8399	1549.33	1601.38	713.601	858.547	1463.29	1770.56	707.723	931.998	1549.67	1601.29	716.91	28.06	1466.47	1772.84	707.84	26.39	0	1.03331	0.462621	0.4764047	0.9463111	1.144011	0.4567682	0.4369382	1.033595167	0.460586834	0.554140822	0.944466318	1.142790755	0.456792936	0.601549057
e_3982959268569688821	2437.85	2437.85	709.3878174	709.3889	7031.31	6679.14	3519.37	3279.08	6686.9	6763.47	3352.1	3334.05	7032.77	6685.06	3221.32	59.23	6678.14	6773.92	3349.85	57.14	0	0.9505586	0.4580443	0.4685323	0.9495746	0.9631937	0.4763201	0.4674019	0.949914027	0.500528351	0.466354065	0.951017662	0.961907525	0.476739043	0.474171954
e_3982959268569688821	2437.85	2437.85	709.3878174	709.3889	7031.31	6679.14	3519.37	3279.08	6686.9	6763.47	3352.1	3334.05	7032.77	6685.06	3221.32	59.23	6678.14	6773.92	3349.85	57.14	0	0.9505586	0.4580443	0.4685323	0.9495746	0.9631937	0.4763201	0.4674019	0.949914027	0.500528351	0.466354065	0.951017662	0.961907525	0.476739043	0.474171954
e_6532285795429088568	2440.34	2440.34	698.3981323	698.3991	30257.6	29712.5	15496.3	17898	28485	29606.9	15792.9	16325.5	29528.34	28942	13904.3	123.18	28343.2	29656.87	15785.15	123.86	0	0.9801431	0.4708798	0.5155553	0.9598643	1.004353	0.5345763	0.5206348	0.981984691	0.512145709	0.591520808	0.941416371	0.978494659	0.521948205	0.539550394
e_1595190840358668692	2441.83	2441.83	557.6622925	557.6635	2636.68	2500.72	1212.54	1511.38	2316.85	2212.85	1390.72	1198.61	2637.21	2503.59	1068.5	34.48	2319.88	2216.32	1390.39	36.64	0	0	0	0	0	0	0	0	0.948435153	0.459873781	0.573213283	0.878699728	0.839256186	0.527451189	0.454590622
e_479243095270365492	2444.14	2444.14	503.9850159	503.9862	38166.2	31898.4	17401.2	17961.3	35691.9	35762.9	19808.6	19432.3	37806.75	31925.25	17391.72	136.74	34805	35844.65	19795.81	138.61	0	0.8444325	0.4600163	0.4760412	0.9206028	0.9481018	0.5236052	0.5104485	0.835776158	0.455932212	0.470607501	0.935170386	0.937030671	0.519008966	0.509149457
e_14281081545512459901	2449.25	2449.25	512.8066406	512.8077	27903.5	27182.7	15792.4	18850.5	26860.9	28101.3	14485.6	15654.1	27911.18	27018.2	12723.1	117.94	27086.11	27411.63	14252.18	117.74	0	0.9680064	0.4558424	0.4881646	0.9704394	0.9821022	0.5106262	0.5005904	0.974168115	0.565964843	0.675560414	0.962635512	1.007088716	0.519132009	0.561008476
e_14281081545512459901	2449.25	2449.25	512.8066406	512.8077	27903.5	27182.7	15792.4	18850.5	26860.9	28101.3	14485.6	15654.1	27911.18	27018.2	12723.1	117.94	27086.11	27411.63	14252.18	117.74	0	0.9680064	0.4558424	0.4881646	0.9704394	0.9821022	0.5106262	0.5005904	0.974168115	0.565964843	0.675560414	0.962635512	1.007088716	0.519132009	0.561008476
e_12273254333080890618	2449.72	2449.72	733.1361694	733.1373	3041.38	2528.73	1982.11	2972.72	6205.99	3124.37	4133.27	1257.27	3042.03	2528.69	1981.45	45.71	6198.23	3133	4132.14	62.61	0	0.8312508	0.6513578	0.9773276	2.037531	1.029904	1.35835	0.4074779	0.831441648	0.651714025	0.977424722	2.040517791	1.027286955	1.35901137	0.413388001
e_16926244859354979896	2450.15	2450.15	602.6605225	602.6616	8485.01	8060.55	4206.57	1971.95	8422.62	8495.22	4677.99	5737.05	8486.76	8067.6	3851.61	64.38	8411.62	8508.12	4679.58	67.39	0	0.9506102	0.4538375	0.2346043	0.9911463	1.002517	0.5513977	0.4893811	0.949975309	0.495764884	0.232403969	0.992647033	1.001203299	0.551324041	0.676139451
e_16926244859354979896	2450.15	2450.15	602.6605225	602.6616	8485.01	8060.55	4206.57	1971.95	8422.62	8495.22	4677.99	5737.05	8486.76	8067.6	3851.61	64.38	8411.62	8508.12	4679.58	67.39	0	0.9506102	0.4538375	0.2346043	0.9911463	1.002517	0.5513977	0.4893811	0.949975309	0.495764884	0.232403969	0.992647033	1.001203299	0.551324041	0.676139451
e_4446737847732226116	2450.65	2450.65	1003.048157	1003.049	10765.9	9938.25	5257.46	5238.47	10832.2	10826.3	5707.9	5420.62	10768.2	9938.13	5255.14	75.23	10818.56	10843.24	5703.99	74.47	0	0.9229147	0.488024	0.4865372	1.004677	1.006969	0.529707	0.5063065	0.923123009	0.488343752	0.486579849	1.006158333	1.005610307	0.530183264	0.503499011
e_10766111256489926484	2454.13	2454.13	557.9989624	558.0002	10430.4	9825.61	5477.03	4674.37	10308.7	10397.8	6217.65	5882.94	10432.62	9829.11	5296.19	75.29	10304.56	10413.64	6217.55	77.55	0	0.9421517	0.5076568	0.4282184	0.987725	0.9981807	0.5959721	0.4456254	0.942016605	0.525102585	0.448148681	0.988332183	0.996874521	0.596108491	0.564018638
e_9687923455768441747	2454.6	2454.6	480.3067017	480.3079	5966.28	5755.25	3064.08	2530.32	5761.93	5566.32	2625.35	3637.32	5967.54	5758.38	2904.7	55.98	5617.88	5579.2	2627.63	50.64	0	0	0	0	0	0	0	0	0.964629551	0.513566242	0.424103461	0.965749177	0.932963253	0.440031309	0.609646212
e_9687923455768441747	2454.6	2454.6	480.3067017	480.3079	5966.28	5755.25	3064.08	2530.32	5761.93	5566.32	2625.35	3637.32	5967.54	5758.38	2904.7	55.98	5617.88	5579.2	2627.63	50.64	0	0.9649504	0.48675	0.4263901	0.9414063	0.9349247	0.4403204	0.3588162	0.964629551	0.513566242	0.424103461	0.965749177	0.932963253	0.440031309	0.609646212
e_9687923455768441747	2454.6	2454.6	480.3067017	480.3079	5966.28	5755.25	3064.08	2530.32	5761.93	5566.32	2625.35	3637.32	5967.54	5758.38	2904.7	55.98	5617.88	5579.2	2627.63	50.64	0	0.9649504	0.48675	0.4263901	0.9414063	0.9349247	0.4403204	0.3588162	0.964629551	0.513566242	0.424103461	0.965749177	0.932963253	0.440031309	0.609646212
e_2440558953247234953	2456.63	2456.63	523.5413208	523.5425	12315.9	11672.8	6914.99	5232.95	12705.9	11462.2	6105.96	5266.09	12318.35	11693.56	5879.63	79.51	12732.19	11481.03	6102.91	77	0	0.9492797	0.4773066	0.3450681	1.033595	0.9320267	0.4954325	0.3991517	0.947782947	0.561468508	0.424893836	1.031666382	0.930683101	0.495778628	0.427584667
e_18401092091808583738	2456.97	2456.97	731.741333	731.7423	6620.01	6634.08	3368.72	3219.01	6135.77	6991.66	4327.36	3634.67	6621.43	6634.01	3367.3	60.31	6128.03	7001.53	4325.01	64.65	0	1.0019	0.5085458	0.4862076	0.9254843	1.057404	0.6531836	0.5435064	1.002125374	0.508869322	0.486254552	0.926852074	1.056140399	0.653678771	0.549042977
e_13297144235025963824	2457.4	2457.4	499.2760315	499.2772	11579.7	13521.9	8549.91	9556.19	11141.1	11138.6	6587.27	9363.55	11598.81	11878.52	5030.34	74.91	11245.94	11154.19	6586.36	79.89	0	1.024115	0.4336945	0.5868275	0.9695771	0.9616668	0.5678479	0.7184832	1.167724552	0.738353325	0.825253677	0.962123371	0.961907476	0.568863615	0.808617667
e_5215523983332270382	2457.83	2457.83	697.7201538	697.7213	11444.7	11186.2	6075.89	4513.56	10733.4	11458.1	5780	5677.5	11447.06	11192.91	5735.51	78.41	10741.48	11474.84	5776.04	75	0	0.9777979	0.5010465	0.3499039	0.9383615	1.002427	0.5045872	0.4941645	0.977413126	0.530891155	0.394379931	0.937848961	1.001170848	0.505037266	0.496081155
e_14317374246336853311	2458.4	2458.4	465.6316528	465.6329	11395.2	10357.3	5663.83	5952.34	10825.2	11651.1	5697.97	8681.09	11397.6	10364.48	5301.27	75.77	10836.98	11410.56	5714.78	74.57	0	0	0	0	0	0	0	0	0.90891779	0.497036471	0.522355027	0.949978939	1.022456824	0.50003247	0.761819889
e_5633199123339562773	2460.81	2460.81	708.4298706	708.4309	37212.9	36484.4	18887.6	21216.4	35395.6	35008.4	19065.8	19167.9	36658.37	35753.35	17034.85	136.4	35463.84	35062.02	19053.89	136.03	0	0.9753121	0.4646919	0.5065361	0.9674145	0.9564533	0.5197691	0.5188632	0.980423455	0.507555176	0.570135625	0.951164784	0.94075979	0.512343838	0.51508751
e_13883977003017823033	2461.29	2461.29	502.0294495	502.0306	9473	10141.3	4182.04	2270.49	8263.46	8730.41	4538.62	12575.6	9475.04	10141.16	4179.99	67.69	8253.11	8740.61	4582.6	66.59	0	1.070303	0.4411581	0.2396834	0.871037	0.922488	0.4836497	0.01	1.070547873	0.441469439	0.239680144	0.872317112	0.921609838	0.479111158	1.327520321
e_9528002430866814822	2461.7	2461.7	647.3488159	647.3499	5324.25	5590.21	2415.32	1985.55	5106.54	5237.83	2623.41	2918.21	5325.4	5590.15	2414.17	51.48	5100.11	5245.71	2623.78	50.54	0	1.049715	0.4533312	0.3729034	0.9576952	0.9850359	0.4926916	0.4042964	1.049952575	0.453645114	0.372925764	0.959109734	0.983768606	0.492728553	0.548097854
e_13979083741531925580	2462.14	2462.14	749.4158325	749.4168	8651.01	8300.68	4362.1	4951.68	8438.32	8608.83	4566.76	4913.23	8652.87	8300.58	4360.24	68.67	8427.7	8621.73	4569.15	66.61	0	0.9592863	0.5039068	0.5723188	0.9739774	0.9964013	0.5280502	0.3516879	0.95950415	0.504230142	0.572381722	0.975414431	0.995124269	0.527887495	0.567937154
e_12186219870033833363	2464.3	2464.3	779.175354	779.1765	2927.42	3105.69	1140.92	925.025	3051.3	2833.06	0	3829.75	2928.05	3105.66	1140.29	35.78	3047.26	2842.45	0	55.7	0	0	0	0	0	0	0	0	1.060896626	0.389735672	0.315986432	1.042317126	0.967766839	0.01	1.308233871
e_11126453549821919994	2464.66	2464.66	629.3665161	629.3676	37771.4	34055.8	18818.2	18467.9	36278.9	37028.3	19310.1	18984.4	37779.54	34055.39	18810.05	141.98	36233.18	37085.17	19297.6	137	0	0.9014242	0.4978899	0.4888932	0.9590689	0.9816206	0.510795	0.4977946	0.901629275	0.498212934	0.488938721	0.960485976	0.980326385	0.511236015	0.502613088
e_8195579131506952764	2465.42	2465.42	845.968689	845.9697	10387.3	9568.21	4828.27	5950.95	10001.6	10444.3	4660.13	5003.17	10389.51	9567.73	4843.95	72.51	10013.66	10459.77	4656.34	67.52	1	0	0	0	0	0	0	0	0.921145052	0.464824353	0.572906338	0.962868118	1.00548747	0.448637278	0.481662222
e_2599901435577036231	2467.55	2467.55	528.9885254	528.9897	48737.4	44844.3	27815.2	26043.3	49113.5	47104.7	23968.1	37622.7	48747.23	44905.29	24762.44	163.08	49048.42	47175.11	24041.96	152.83	0	0.9211864	0.5079764	0.5375953	1.006179	0.9677495	0.4931965	0.1304306	0.920120893	0.570715713	0.53435965	1.007716866	0.96650006	0.49178044	0.771947211
e_2599901435577036231	2467.55	2467.55	528.9885254	528.9897	48737.4	44844.3	27815.2	26043.3	49113.5	47104.7	23968.1	37622.7	48747.23	44905.29	24762.44	163.08	49048.42	47175.11	24041.96	152.83	0	0.9211864	0.5079764	0.5375953	1.006179	0.9677495	0.4931965	0.1304306	0.920120893	0.570715713	0.53435965	1.007716866	0.96650006	0.49178044	0.771947211
e_14890245040066772803	2470.58	2470.58	1008.059692	1008.061	1700.47	1571.26	657.926	944.538	1801.64	1520.85	578.211	905.705	1700.83	1571.24	657.56	27.14	1799.37	1523.57	577.65	23.89	0	0	0	0	0	0	0	0	0.924015125	0.386908325	0.555457021	1.059495316	0.89437038	0.340030109	0.532620393
e_16251021684793447174	2470.96	2470.96	646.8655396	646.8666	13089.1	13331.4	6274.12	6701.39	12564.5	12096.1	5841.35	6849.1	13091.95	13331.27	6271.29	82.79	12548.65	12115.5	5837.2	75.48	0	1.01828	0.4790188	0.5119299	0.9585012	0.925416	0.4458618	0.5195361	1.018511586	0.479339298	0.511982489	0.95992085	0.924135349	0.446275909	0.523267452
e_16251021684793447174	2470.96	2470.96	646.8655396	646.8666	13089.1	13331.4	6274.12	6701.39	12564.5	12096.1	5841.35	6849.1	13091.95	13331.27	6271.29	82.79	12548.65	12115.5	5837.2	75.48	0	1.01828	0.4790188	0.5119299	0.9585012	0.925416	0.4458618	0.5195361	1.018511586	0.479339298	0.511982489	0.95992085	0.924135349	0.446275909	0.523267452
e_12285580386106998627	2471.35	2471.35	478.9376831	478.9389	5100.65	4523.05	2301.89	2853.07	4076.04	4865.84	2765.36	2241.84	5101.76	4522.66	2317.14	50.04	4093.45	4872.1	2764.93	51.75	0	0.8864902	0.4541844	0.4535063	0.8023604	0.9549842	0.5419561	0.3540837	0.886759531	0.451293463	0.5593542	0.799121681	0.953964691	0.542158352	0.439520453
e_1595359802222918707	2471.75	2471.75	951.0368042	951.0377	1676.48	1388.87	518.42	680.957	1441.76	1496.13	648.836	867.52	1676.84	1388.85	518.06	24.26	1439.94	1498.4	648.29	25.22	0	0	0	0	0	0	0	0	0.828444121	0.309231246	0.406182597	0.859992365	0.892423411	0.38702281	0.517465165
e_654463346472510623	2472.22	2472.22	634.3618774	634.363	4207.86	4425.44	2015.37	1864.39	4313.51	4322.37	2491.58	2011.65	4208.76	4425.39	2014.47	46.93	4308.08	4329.09	2490.32	49.11	0	1.051471	0.4786374	0.4430403	1.023598	1.02859	0.5916992	0.455835	1.051707994	0.478953672	0.443073201	1.025107774	1.027213358	0.592125213	0.478069613
e_654463346472510623	2472.22	2472.22	634.3618774	634.363	4207.86	4425.44	2015.37	1864.39	4313.51	4322.37	2491.58	2011.65	4208.76	4425.39	2014.47	46.93	4308.08	4329.09	2490.32	49.11	0	1.051471	0.4786374	0.4430403	1.023598	1.02859	0.5916992	0.455835	1.051707994	0.478953672	0.443073201	1.025107774	1.027213358	0.592125213	0.478069613
e_11822391421593629833	2474.09	2474.09	519.62146	519.6227	13761.2	11991.2	6314.31	5233.48	11517.8	12949.1	6776.5	7288.31	13764.17	11991.08	6311.34	82.29	11503.28	12966.89	6783.63	81.16	0	0.8711808	0.458534	0.3802779	0.8357409	0.9420757	0.492847	0.2368287	0.871377496	0.458848792	0.38030695	0.836976426	0.940986251	0.492435253	0.529627503
e_1004920666214396890	2474.42	2474.42	696.7255249	696.7266	4225.17	3750.57	1905.12	1605.09	3472.21	3385.69	1923.66	1629.36	4226.08	3750.52	1904.21	45.3	3467.84	3391.08	1922.55	43.17	0	0.8874702	0.4505854	0.3798579	0.8205808	0.8024174	0.4549251	0.3778182	0.887673159	0.450897834	0.379887673	0.821791786	0.801314503	0.455285823	0.385631821
e_15382735128774758490	2474.84	2474.84	666.0182495	666.0193	9098.95	8752.88	4539.52	3767.59	8549.53	9563.67	4871.47	5492.82	9100.92	8752.17	4567.76	69.82	8580.4	9576.82	4868.34	68.86	0	0.9616797	0.5019009	0.3045132	0.9428058	1.052292	0.5349283	0.5953487	0.961965941	0.498905918	0.414068656	0.939617209	1.051074025	0.535388149	0.603676248
e_17716287186987089485	2475.81	2475.81	619.9853516	619.9865	6608.99	6158.35	3534.23	3690.12	5892.73	6829.28	3219.14	4511.43	6610.38	6161.68	3364.29	60.07	5901.42	6856.38	2923.64	53.54	0	0.9321219	0.5089405	0.4989395	0.8927505	1.037214	0.4422802	0.4101474	0.93181409	0.534760985	0.558348553	0.89162338	1.033331871	0.487085016	0.682620189
e_5690555000389616008	2478.32	2478.32	699.7481689	699.7493	15346.8	15544.2	7747.68	8383.48	15884.1	15729.6	8013.37	8341.46	15350.13	15543.94	7750.06	91.71	15759.59	15623.17	8010.94	88.3	0	1.012626	0.5048856	0.5341421	1.026675	1.017787	0.5218809	0.5334007	1.012862616	0.504840097	0.546268929	1.035010556	1.024943311	0.522152501	0.543530899
e_5690555000389616008	2478.32	2478.32	699.7481689	699.7493	15346.8	15544.2	7747.68	8383.48	15884.1	15729.6	8013.37	8341.46	15350.13	15543.94	7750.06	91.71	15759.59	15623.17	8010.94	88.3	0	1.012626	0.5048856	0.5341421	1.026675	1.017787	0.5218809	0.5334007	1.012862616	0.504840097	0.546268929	1.035010556	1.024943311	0.522152501	0.543530899
e_3494803429791740140	2478.86	2478.86	481.2983704	481.2996	1924.16	1939.85	941.866	899.947	1960.02	2057.94	907.565	976.634	1924.58	1939.83	941.45	31.97	1957.55	2060.98	907.74	29.81	0	1.007924	0.4891717	0.4676709	1.017131	1.070873	0.4716562	0.3455819	1.008154208	0.489494637	0.467709026	1.018636704	1.069526443	0.471668156	0.50756382
e_10129667646011446070	2479.39	2479.39	473.2814026	473.2826	11290.1	10567.2	4599.83	4998.68	9276.69	10115.4	3855.26	10506.2	11294.24	10401.4	4615.33	71.26	9275.32	10127.71	3889.92	61.78	0	0.9209473	0.4086446	0.4208685	0.8212434	0.8967146	0.3444163	0.01	0.935970452	0.407421546	0.442748957	0.821665884	0.895953092	0.341472618	0.930567488
